,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
184,ISFJ 🫧,Photograph,Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
185,ISFJ 🫧,People,Agust D,0.76,0.682,1,-6.441,1,0.0371,0.0616,0.0,0.118,0.372,120.008,197001,4
186,ISFJ 🫧,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"SHAUN, Conor Maynard, Sam Feldt",0.737,0.747,10,-4.818,1,0.0323,0.269,0.0,0.219,0.447,105.943,192453,4
187,ISFJ 🫧,Unmiss You - Stripped,Clara Mae,0.495,0.221,7,-9.958,1,0.042,0.824,0.0,0.0635,0.178,100.055,220991,4
188,ISFJ 🫧,Payphone,"Maroon 5, Wiz Khalifa",0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,231173,4
189,ISFJ 🫧,Is There Someone Else?,The Weeknd,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
190,ISFJ 🫧,For You,TV Girl,0.554,0.862,10,-6.477,1,0.0375,0.102,0.00398,0.394,0.73,95.009,215387,4
191,ISFJ 🫧,You Are My Light,赵露思,0.644,0.556,1,-6.113,1,0.0315,0.426,0.0,0.113,0.542,140.001,152578,4
192,ISFJ 🫧,Us - Acoustic,Clara Mae,0.676,0.228,4,-10.971,1,0.0382,0.905,0.0,0.208,0.335,109.713,192339,4
193,ISFJ 🫧,boyfriend (with Social House),"Ariana Grande, Social House",0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,4
194,ISFJ 🫧,Die For You (with Ariana Grande) - Remix,"The Weeknd, Ariana Grande",0.575,0.5,1,-7.594,0,0.0707,0.227,0.0,0.335,0.506,67.033,232857,4
195,ISFJ 🫧,Not Around,Nova,0.499,0.695,6,-9.452,1,0.113,0.333,2.85e-06,0.659,0.235,131.006,183920,4
196,ISFJ 🫧,I Like Me Better,Lauv,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
197,ISFJ 🫧,Cornelia Street,Taylor Swift,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,287267,4
198,ISFJ 🫧,只想把你偷偷藏好(《偷偷藏不住》电视剧主题曲/片头曲),"Silence Wang, 赵露思",0.766,0.565,0,-5.811,0,0.0319,0.708,1.63e-05,0.13,0.784,104.015,194423,4
199,ISFJ 🫧,hurts 2 hate somebody (with Chase Atlantic & No Rome),"ELIO, Chase Atlantic, No Rome",0.623,0.683,7,-3.512,1,0.0437,0.0995,0.0,0.372,0.747,90.021,186665,4
200,isfj playlist ,Scott Street,Phoebe Bridgers,0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,305001,4
201,isfj playlist ,Soap,Melanie Martinez,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,0.213,168.112,209427,4
202,isfj playlist ,Washing Machine Heart,Mitski,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,128199,4
203,isfj playlist ,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,0.431,0.34,0,-9.384,1,0.0311,0.794,0.0108,0.12,0.0529,119.877,285051,4
204,isfj playlist ,Somewhere Only We Know,Keane,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,4
205,isfj playlist ,Red (Taylor's Version),Taylor Swift,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,4
206,isfj playlist ,august,Taylor Swift,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4
207,isfj playlist ,Sweet Nothing,Taylor Swift,0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655,188497,4
208,isfj playlist ,Step On Me,The Cardigans,0.331,0.471,2,-5.631,1,0.0299,0.00644,0.0,0.0653,0.142,90.057,230186,4
209,isfj playlist ,Little League,Conan Gray,0.558,0.778,4,-6.423,0,0.106,0.0227,4.54e-06,0.114,0.543,142.052,194360,4
210,isfj playlist ,Me and My Husband,Mitski,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,137142,4
211,isfj playlist ,As It Was,Harry Styles,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
212,isfj playlist ,Futile Devices,Sufjan Stevens,0.581,0.286,4,-18.645,1,0.0339,0.993,0.908,0.0896,0.369,140.188,133267,4
213,isfj playlist ,All Too Well (Taylor's Version),Taylor Swift,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,4
214,isfj playlist ,Without Me,Mac DeMarco,0.516,0.584,1,-7.612,1,0.0404,0.489,0.228,0.271,0.573,161.738,177196,4
215,isfj playlist ,Amoeba,Clairo,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,228922,4
216,isfj playlist ,Pretty Boy,The Neighbourhood,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,234093,4
217,isfj playlist ,Back to the Old House - 2011 Remaster,The Smiths,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,186627,3
218,isfj playlist ,Old Money,Lana Del Rey,0.312,0.168,10,-12.476,0,0.0332,0.888,6.59e-06,0.147,0.154,108.115,271480,1
219,isfj playlist ,Your Best American Girl,Mitski,0.362,0.258,7,-9.655,1,0.0315,0.0165,0.00714,0.231,0.133,77.021,212184,4
220,isfj playlist ,Pretty Girl,Clairo,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,178352,4
221,isfj playlist ,This December,Ricky Montgomery,0.659,0.873,9,-4.873,1,0.0504,0.0253,0.0,0.132,0.891,139.946,181920,4
222,isfj playlist ,Hello,Adele,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,4
223,isfj playlist ,Bubble Gum,Clairo,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,175961,3
224,isfj playlist ,Fernando,ABBA,0.354,0.535,9,-8.876,1,0.0303,0.627,2.9e-06,0.0808,0.434,110.821,252960,4
225,isfj playlist ,Everlong,Foo Fighters,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547,4
226,isfj playlist ,The Exit,Conan Gray,0.58,0.416,0,-9.591,1,0.0291,0.608,0.0,0.0883,0.453,82.015,221054,4
227,isfj playlist ,For You,TV Girl,0.554,0.862,10,-6.477,1,0.0375,0.102,0.00398,0.394,0.73,95.009,215387,4
228,isfj playlist ,Salad Days,Mac DeMarco,0.431,0.771,5,-7.176,1,0.0375,0.0877,0.0214,0.121,0.772,201.002,145893,4
229,isfj playlist ,deja vu,Olivia Rodrigo,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4
230,isfj playlist ,Flaming Hot Cheetos,Clairo,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,123884,4
231,isfj playlist ,Take on Me,a-ha,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4
232,isfj playlist ,Posthumous Forgiveness,Tame Impala,0.367,0.613,7,-5.646,1,0.0297,0.0508,0.00171,0.282,0.0966,153.978,366067,4
233,isfj playlist ,SMS,Videoclub,0.672,0.679,11,-9.679,0,0.0398,0.0209,0.0144,0.142,0.22,109.967,232387,4
234,isfj playlist ,Where'd All the Time Go?,Dr. Dog,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,234800,4
235,isfj playlist ,Forever - Remastered 2009,The Beach Boys,0.432,0.35,0,-9.852,0,0.0266,0.672,0.000847,0.0932,0.263,73.411,162293,4
236,isfj playlist ,PUPPET,"Tyler, The Creator",0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.199,77.572,179013,4
237,isfj playlist ,Slipping Through My Fingers,ABBA,0.475,0.26,5,-15.997,1,0.0322,0.796,0.0016,0.109,0.339,137.212,233720,4
238,isfj playlist ,favorite crime,Olivia Rodrigo,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,152667,4
239,isfj playlist ,Sweet Child O' Mine,Guns N' Roses,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,354520,4
240,isfj playlist ,Compass,The Neighbourhood,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,167960,4
241,isfj playlist ,Remember When,Wallows,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,155147,4
242,isfj playlist ,Old Friend,Mitski,0.578,0.445,10,-9.129,1,0.023,0.374,1.83e-05,0.225,0.333,89.946,112910,4
243,isfj playlist ,Supermodel,SZA,0.613,0.442,6,-8.874,1,0.288,0.651,0.0,0.26,0.252,119.737,181120,5
244,isfj playlist ,Looking Out for You,Joy Again,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,179499,4
245,isfj playlist ,Fix You,Coldplay,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,4
246,isfj playlist ,Safe & Sound - from The Hunger Games Soundtrack,"Taylor Swift, The Civil Wars",0.471,0.3,7,-10.807,1,0.028,0.883,1.05e-05,0.0698,0.289,144.319,240067,4
247,isfj playlist ,Someone Like You,Adele,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,285240,4
248,isfj playlist ,Hello Earth,Kate Bush,0.175,0.103,1,-16.854,0,0.0397,0.941,0.0119,0.119,0.0398,73.862,373093,5
249,isfj playlist ,Faithfully,Journey,0.202,0.644,11,-5.212,1,0.0324,0.0979,0.0,0.109,0.252,85.04,267080,5
250,that moment when you're an isfj,Wake Me up When September Ends,Green Day,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,4
251,that moment when you're an isfj,American Idiot,Green Day,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,4
252,that moment when you're an isfj,"You're Gonna Go Far, Kid",The Offspring,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,177827,4
253,that moment when you're an isfj,Photograph,Nickelback,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,258920,4
254,that moment when you're an isfj,Numb,Linkin Park,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,185587,4
255,that moment when you're an isfj,Bring Me To Life,Evanescence,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,4
256,that moment when you're an isfj,Boulevard of Broken Dreams,Green Day,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4
257,that moment when you're an isfj,Pretty Fly (For A White Guy),The Offspring,0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,188667,4
258,that moment when you're an isfj,Kryptonite,3 Doors Down,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933,4
259,that moment when you're an isfj,Teenage Necrophilian Love,Blitzkid,0.336,0.952,8,-3.945,1,0.0421,0.00745,2.96e-06,0.289,0.23,113.938,207004,4
260,that moment when you're an isfj,Loser,Beck,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,4
261,that moment when you're an isfj,Teenage Dirtbag,Wheatus,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,241667,4
262,that moment when you're an isfj,Beverly Hills,Weezer,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,4
263,that moment when you're an isfj,Immortals,Fall Out Boy,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387,4
264,that moment when you're an isfj,Everywhere I Go,Hollywood Undead,0.82,0.831,5,-4.856,0,0.0315,0.0962,0.0,0.181,0.945,110.048,210467,4
265,that moment when you're an isfj,Bitches,Hollywood Undead,0.834,0.764,1,-5.484,1,0.0613,0.0307,0.0,0.251,0.817,96.016,209160,4
266,that moment when you're an isfj,Paralyzer,Finger Eleven,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,208107,4
267,that moment when you're an isfj,Rockstar,Nickelback,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072,252040,4
268,that moment when you're an isfj,Butterfly,Crazy Town,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,4
269,that moment when you're an isfj,Drowning,Crazy Town,0.543,0.928,6,-4.117,1,0.0382,0.000497,0.0,0.274,0.404,94.985,199333,4
270,that moment when you're an isfj,"Dance, Dance",Fall Out Boy,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267,4
271,that moment when you're an isfj,Hurt You So Bad,Crazy Town,0.548,0.9,6,-4.443,1,0.0361,0.0119,0.0002,0.0835,0.425,108.089,225933,4
272,that moment when you're an isfj,Call Me When You're Sober,Evanescence,0.45,0.883,7,-4.094,1,0.0524,0.00193,0.0,0.293,0.328,93.41,214707,4
273,that moment when you're an isfj,In Too Deep,Sum 41,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093,4
274,that moment when you're an isfj,I'm So Sick,Flyleaf,0.429,0.96,10,-4.261,1,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932,175880,4
275,that moment when you're an isfj,Darkside,Crazy Town,0.733,0.817,8,-3.541,0,0.0506,0.00742,0.0,0.0766,0.604,110.988,232840,4
276,that moment when you're an isfj,Just Gold,MandoPony,0.746,0.61,0,-10.135,0,0.0285,0.048,0.0,0.206,0.82,101.009,205835,4
277,that moment when you're an isfj,Feelin' Way Too Damn Good,Nickelback,0.497,0.828,5,-4.427,1,0.0437,0.000606,0.000159,0.152,0.367,156.0,256213,4
278,that moment when you're an isfj,Headfirst Slide Into Cooperstown On A Bad Bet,Fall Out Boy,0.606,0.768,2,-4.269,0,0.0326,0.00806,5.21e-06,0.378,0.541,120.054,234493,4
279,that moment when you're an isfj,Mx. Sinister,I DONT KNOW HOW BUT THEY FOUND ME,0.512,0.808,2,-4.069,0,0.0419,0.00756,0.0,0.346,0.315,133.988,179956,4
280,that moment when you're an isfj,Five Nights at Freddy's,The Living Tombstone,0.491,0.771,9,-5.037,1,0.041,0.00149,0.000262,0.232,0.242,103.005,165832,4
281,that moment when you're an isfj,Below the Surface,Griffinilla,0.713,0.398,0,-8.852,0,0.0319,0.328,1.93e-06,0.057,0.483,104.974,134857,4
282,that moment when you're an isfj,Careless Whisper,Seether,0.469,0.943,2,-4.196,1,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,296973,4
283,that moment when you're an isfj,Goo Goo Muck,The Cramps,0.582,0.767,4,-11.38,0,0.0297,0.288,0.0789,0.0606,0.736,141.683,186038,4
284,that moment when you're an isfj,My Ordinary Life,The Living Tombstone,0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005,230895,4
285,that moment when you're an isfj,Discord,"The Living Tombstone, Eurobeat Brony",0.677,0.83,8,-4.358,0,0.0452,0.00806,3.35e-05,0.0788,0.829,104.994,193776,4
286,that moment when you're an isfj,It's Been So Long,The Living Tombstone,0.564,0.647,10,-6.759,0,0.0407,0.114,0.0,0.17,0.458,95.923,174395,4
287,that moment when you're an isfj,#BrooklynBloodPop!,SyKo,0.691,0.814,1,-3.788,0,0.117,0.0164,0.0,0.366,0.509,132.012,145611,4
288,that moment when you're an isfj,Basics in Behavior (feat. Or3o) - Blue Version,"The Living Tombstone, OR3O",0.323,0.796,0,-3.266,0,0.0337,0.178,0.0,0.14,0.355,103.85,237752,4
289,that moment when you're an isfj,"Jump Up, Super Star!",The Living Tombstone,0.52,0.818,5,-3.94,0,0.0433,0.000372,0.0,0.373,0.526,101.965,255000,4
290,that moment when you're an isfj,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4
291,that moment when you're an isfj,Join Us for a Bite,"JT Music, Andrea Storm Kaden",0.595,0.752,1,-5.651,1,0.0361,0.0461,0.0,0.107,0.386,85.987,236512,4
292,that moment when you're an isfj,I Can't Fix You,"The Living Tombstone, Crusher-P",0.462,0.792,1,-4.812,1,0.0456,4.57e-05,0.0976,0.111,0.372,174.021,278742,4
293,that moment when you're an isfj,"Beep Beep I'm a Sheep (feat. LilDeuceDeuce, TomSka & BlackGryph0n)","The Living Tombstone, Black Gryph0n, LilDeuceDeuce, TomSka",0.61,0.952,1,-4.11,1,0.065,0.000255,0.0616,0.312,0.544,126.098,229209,4
294,that moment when you're an isfj,Cult of Personality,Living Colour,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,294827,4
295,that moment when you're an isfj,Germfree Adolescence,X-Ray Spex,0.832,0.792,7,-6.052,1,0.0657,0.197,0.0343,0.0956,0.911,128.393,195280,4
296,that moment when you're an isfj,Girls & Boys,Blur,0.693,0.875,7,-8.354,0,0.0315,0.00986,0.0,0.0601,0.899,120.048,259387,4
297,that moment when you're an isfj,Here It Goes Again,OK Go,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813,4
298,that moment when you're an isfj,Never Wanted To Dance,Mindless Self Indulgence,0.569,0.745,2,-3.854,1,0.182,0.00575,4.93e-05,0.279,0.714,91.533,188960,4
299,that moment when you're an isfj,Besitos,Pierce The Veil,0.434,0.907,6,-3.967,1,0.0468,0.000158,2.51e-06,0.321,0.391,150.046,264658,4
300,isfj taylor swift songs,Red (Taylor's Version),Taylor Swift,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,4
301,isfj taylor swift songs,Both of Us (feat. Taylor Swift),"B.o.B, Taylor Swift",0.677,0.722,7,-7.088,1,0.0522,0.0213,0.0,0.207,0.0483,125.091,216120,4
302,isfj taylor swift songs,All Too Well (Taylor's Version),Taylor Swift,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,4
303,isfj taylor swift songs,Soon You’ll Get Better (feat. The Chicks),"Taylor Swift, The Chicks",0.433,0.182,0,-12.566,1,0.0641,0.907,0.0,0.123,0.421,207.476,201587,4
304,isfj taylor swift songs,Cornelia Street,Taylor Swift,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,287267,4
305,isfj taylor swift songs,Girl At Home (Taylor's Version),Taylor Swift,0.691,0.736,5,-6.974,1,0.0326,0.00955,1.88e-05,0.101,0.612,125.089,220520,4
306,isfj taylor swift songs,New Year’s Day,Taylor Swift,0.661,0.151,0,-12.864,1,0.0354,0.921,0.0,0.13,0.23,94.922,235467,4
307,isfj taylor swift songs,right where you left me - bonus track,Taylor Swift,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,245027,4
308,isfj taylor swift songs,happiness,Taylor Swift,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,315147,4
309,isfj taylor swift songs,tolerate it,Taylor Swift,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,245440,5
310,isfj taylor swift songs,the last great american dynasty,Taylor Swift,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,230999,4
311,isfj taylor swift songs,Sweet Nothing,Taylor Swift,0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655,188497,4
312,isfj taylor swift songs,coney island (feat. The National),"Taylor Swift, The National",0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,275320,4
313,isfj taylor swift songs,‘tis the damn season,Taylor Swift,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840,4
314,isfj taylor swift songs,august,Taylor Swift,0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,261920,4
315,isfj taylor swift songs,Maroon,Taylor Swift,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,218271,4
316,isfj taylor swift songs,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"Taylor Swift, Maren Morris",0.599,0.494,2,-7.61,1,0.0372,0.816,0.0,0.101,0.44,142.893,220839,4
317,isfj taylor swift songs,marjorie,Taylor Swift,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,257773,4
318,isfj taylor swift songs,Lover,Taylor Swift,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4
319,isfj taylor swift songs,Tim McGraw,Taylor Swift,0.58,0.491,0,-6.462,1,0.0251,0.575,0.0,0.121,0.425,76.009,232107,4
320,isfj taylor swift songs,Mary's Song (Oh My My My),Taylor Swift,0.403,0.627,2,-5.28,1,0.0292,0.0177,0.0,0.182,0.374,74.9,213080,4
321,isfj taylor swift songs,Fifteen (Taylor’s Version),Taylor Swift,0.559,0.646,7,-4.61,1,0.0272,0.116,0.0,0.32,0.289,95.466,294419,4
322,isfj taylor swift songs,Breathe (feat. Colbie Caillat) (Taylor’s Version),"Taylor Swift, Colbie Caillat",0.506,0.626,1,-6.066,1,0.0287,0.156,0.0,0.228,0.321,148.035,263377,4
323,isfj taylor swift songs,The Best Day (Taylor’s Version),Taylor Swift,0.642,0.576,1,-8.524,1,0.0282,0.488,0.0,0.159,0.469,125.0,245290,4
324,isfj taylor swift songs,Today Was A Fairytale (Taylor’s Version),Taylor Swift,0.482,0.779,7,-5.025,1,0.0409,0.0135,0.0,0.296,0.328,158.162,241822,4
325,isfj taylor swift songs,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"Taylor Swift, Maren Morris",0.589,0.496,2,-7.606,1,0.0377,0.818,0.0,0.101,0.44,142.731,220839,4
326,isfj taylor swift songs,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,130.059,284773,3
327,isfj taylor swift songs,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),"Taylor Swift, Ed Sheeran",0.498,0.61,6,-5.098,1,0.0363,0.271,0.0,0.223,0.474,79.918,245427,4
328,isfj taylor swift songs,Begin Again (Taylor's Version),Taylor Swift,0.519,0.527,7,-7.673,1,0.0274,0.075,0.0,0.132,0.267,78.915,238867,4
329,isfj taylor swift songs,The Moment I Knew (Taylor's Version),Taylor Swift,0.636,0.402,7,-7.855,1,0.031,0.0494,0.0,0.107,0.208,125.952,285280,4
330,isfj taylor swift songs,Come Back...Be Here (Taylor's Version),Taylor Swift,0.46,0.632,4,-6.031,1,0.0302,0.0158,0.0,0.0822,0.399,79.846,223333,4
331,isfj taylor swift songs,Ronan (Taylor's Version),Taylor Swift,0.623,0.279,0,-10.802,1,0.031,0.661,0.0,0.193,0.38,116.04,264253,4
332,isfj taylor swift songs,Christmas Tree Farm,Taylor Swift,0.598,0.68,7,-4.505,1,0.0331,0.06,0.0,0.324,0.437,134.002,228027,4
333,isfj taylor swift songs,Birch,"Big Red Machine, Taylor Swift",0.644,0.639,8,-13.545,1,0.0466,0.889,0.143,0.0993,0.255,92.012,330067,4
334,isfj taylor swift songs,The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift",0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,185422,4
335,isfj taylor swift songs,Mine (Taylor's Version),Taylor Swift,0.646,0.783,7,-2.846,1,0.0356,0.00444,1.38e-06,0.171,0.49,121.08,231707,4
336,isfj taylor swift songs,Back To December (Taylor's Version),Taylor Swift,0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063,294190,4
337,isfj taylor swift songs,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),"Taylor Swift, Joy Williams, John Paul White",0.41,0.312,7,-11.01,1,0.0269,0.783,6.36e-06,0.0783,0.22,144.751,239668,4
338,isfj taylor swift songs,Ours (Taylor’s Version),Taylor Swift,0.535,0.488,0,-8.261,1,0.0278,0.449,0.0,0.111,0.348,159.813,235803,4
339,isfj taylor swift songs,Never Grow Up (Taylor's Version),Taylor Swift,0.685,0.323,2,-7.103,1,0.0289,0.851,0.0,0.198,0.569,125.058,292920,4
340,isfj taylor swift songs,Dear John (Taylor's Version),Taylor Swift,0.419,0.47,4,-5.016,1,0.0296,0.0236,0.0,0.163,0.133,119.294,405907,3
341,isfj taylor swift songs,Last Kiss (Taylor's Version),Taylor Swift,0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-06,0.101,0.16,79.401,369120,3
342,isfj taylor swift songs,Timeless (Taylor’s Version) (From The Vault),Taylor Swift,0.624,0.585,3,-5.847,1,0.0328,0.3,0.0,0.0916,0.65,142.883,321397,4
343, Latino ISFJ,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes, Jason Derulo, De La Ghetto",0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,201526,4
344, Latino ISFJ,La Cintura (feat. Flo Rida & TINI) - Remix,"Alvaro Soler, Flo Rida, TINI",0.681,0.84,6,-4.295,0,0.128,0.0351,0.0,0.398,0.722,100.056,177794,4
345, Latino ISFJ,Dura,Daddy Yankee,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,200480,4
346, Latino ISFJ,X,"Nicky Jam, J Balvin",0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,173628,4
347, Latino ISFJ,El Préstamo,Maluma,0.74,0.74,5,-3.647,0,0.0686,0.205,0.0,0.107,0.717,93.95,219600,4
348, Latino ISFJ,Échame La Culpa,"Luis Fonsi, Demi Lovato",0.724,0.895,7,-3.617,1,0.0411,0.0322,0.0,0.097,0.64,96.022,173720,4
349, Latino ISFJ,Reggaetón Lento (Bailemos),CNCO,0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,222560,4
350, Latino ISFJ,Despacito (Featuring Daddy Yankee),"Luis Fonsi, Daddy Yankee",0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833,228200,4
351, Latino ISFJ,DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,199693,4
352, Latino ISFJ,Gordita (feat. Residente Calle 13),"Shakira, Calle 13",0.743,0.813,2,-7.112,1,0.233,0.202,0.0,0.479,0.819,91.996,204987,4
353, Latino ISFJ,Darte un Beso,Prince Royce,0.724,0.729,1,-4.567,0,0.0326,0.373,7.23e-06,0.141,0.849,139.989,206507,4
354, Latino ISFJ,El Perdón,"Nicky Jam, Enrique Iglesias",0.622,0.701,8,-5.452,1,0.0559,0.423,0.0,0.0955,0.645,179.998,207013,4
355, Latino ISFJ,Friday Night,Vigiland,0.718,0.673,1,-5.567,0,0.0366,0.00104,1.16e-05,0.0577,0.0825,128.051,173871,4
